id,availability,condition,description,image_link,link,title,price,brand
"62837","in stock","new","Product Description



About Good Molecules Overnight Exfoliating Treatment
Wake up to a smoother, clearer complexion with Overnight Exfoliating Treatment from Good Molecules. This blend of 10% alpha and beta hydroxy acids helps to resurface and renew, smoothing away dead skin cells and unclogging pores to reveal visibly radiant skin.
Why It&rsquo;s Special
*Diminish the visible signs of aging with smooth and brighter skin caused by glycolic acid and lactic acid that exfoliate the skin&rsquo;s surface.
*Reduce breakouts and blemishes as salicylic acid penetrates deep into pores to dissolve clogs.
How to Use
Apply a few drops to clean skin at night up to three times per week. Let sit for several minutes before continuing with your routine. May cause irritation if used with retinol or other acids. Always wear sunscreen when alpha hydroxy acids are part of your routine. If your skin is very sensitive, we recommend using once per week until your skin builds tolerance.
Note: This product contains a small amount of citrus essential oil in a concentration that is not known to cause photosensitivity. As with any new addition to your skincare routine, we recommend patch-testing prior to use.
Other Details

Size: 30 ml / 1 oz
pH: 3.58
Vegan
Natural fragrance only



","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/o/v/overnight-1.jpg","https://stage-glamazle.hyperx.cloud/good-molecules-overnight-exfoliating-treatment.html?___store=default","Good Molecules Overnight Exfoliating Treatment","37.000000","Good Molecules"
"62838","out of stock","new","Product Description



About Good Molecules Ultra-Hydrating Facial Oil
Hydrate, nourish, and protect your skin with Ultra-Hydrating Facial Oil from Good Molecules. Formulated for all skin types, this lightweight blend of camellia oil and sea buckthorn oil relieves dryness and dehydration, leaving you with a smooth, dewy glow.
Why It&rsquo;s Special

Antioxidant-rich camellia oil (also known as tea seed oil) sinks into skin to hydrate and protect against free radical damage
Sea buckthorn oil nourishes skin with a host of fatty acids to help maintain healthy barrier function
This non-clogging facial oil absorbs quickly without a heavy or greasy feel

How to Use
Warm a few drops between palms and gently press into skin. Use as the last step in your routine or under moisturizer. Suitable for daily use.
Note: High-quality sea buckthorn oil is rich in natural pigment, which may cause a temporary yellow tint on skin. For this reason, we recommend using this product at night only.
Other Details

Size: 13 ml / 0.44 oz
Vegan
Gluten-free
Fragrance-free



","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/f/a/facialoil-1.jpg","https://stage-glamazle.hyperx.cloud/good-molecules-ultra-hydrating-facial-oil.html?___store=default","Good Molecules Ultra-Hydrating Facial Oil","59.000000","Good Molecules"
"62835","in stock","new","About Good Molecules Niacinamide Serum
Promote smooth, even skin and minimize the appearance of pores with Niacinamide Serum from Good Molecules. Formulated with 10% niacinamide (vitamin B3), this lightweight serum helps to refine skin tone and texture for a brighter, healthier-looking complexion.
Why It&rsquo;s Special

Niacinamide is clinically proven to improve the look of enlarged pores, uneven skin tone and texture, and dullness
Niacinamide also helps to strengthen the skin&rsquo;s barrier function and reduce moisture loss for a healthy, hydrated complexion
The lightweight, water-based formula layers seamlessly under skincare and makeup, making it ideal for daily use

How to Use
Apply a few drops to your skin in the morning and at night before oils, moisturizers, and creams. Suitable for daily use.
Other Details

Size: 30 ml / 1 oz
pH: 6.52
Vegan
Gluten-free
Fragrance-free
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/n/i/niacnamide-1.jpg","https://stage-glamazle.hyperx.cloud/good-molecules-niacinamide-serum.html?___store=default","Good Molecules Niacinamide Serum","37.000000","Good Molecules"
"62836","out of stock","new","About Good Molecules Hyaluronic Acid Serum
Replenish your skin&rsquo;s moisture content with Hyaluronic Acid Serum from Good Molecules. Formulated with hyaluronic acid, this water-light serum draws moisture to the skin for long-lasting hydration. With just one use, skin appears smooth, supple, and well-hydrated.
Why It&rsquo;s Special

Hyaluronic acid binds to moisture and draws it into the skin to maintain a healthy moisture balance and protect from dehydration
The lightweight, water-based formula layers seamlessly under skincare and makeup, making it ideal for daily use

How to Use
Apply a few drops in the morning and at night before oils, creams, and moisturizers. For best results, apply to damp skin. Let absorb for 30 seconds before continuing with your routine. Suitable for daily use.
Other Details

Size: 30 ml / 1 oz
pH: 5.59
Vegan
Gluten-free
Fragrance-free
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/h/y/hya-1.jpg","https://stage-glamazle.hyperx.cloud/good-molecules-hyaluronic-acid-serum.html?___store=default","Good Molecules Hyaluronic Acid Serum","37.000000","Good Molecules"
"62839","out of stock","new","About Good Molecules Squalane Oil
Treat dry, dehydrated skin to a boost of weightless moisture. Good Molecules Squalane Oil is made with 100% plant-derived squalane to soften and seal in moisture for a healthy, hydrated complexion.
Why It&rsquo;s Special

Squalane, a non-comedogenic emollient found naturally in healthy skin, nourishes and protects against dehydration
The fast-absorbing, non-greasy texture makes this facial oil ideal for all skin types

How to Use
Apply a few drops to skin in the morning and at night after serums and other treatments. Let absorb for 30 seconds. Suitable for daily use on all skin types.
Other Details

Size: 13 ml / 0.44 oz
Vegan
Gluten-free
Fragrance-free
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/s/q/squalane-1.jpg","https://stage-glamazle.hyperx.cloud/good-molecules-squalane-oil.html?___store=default","Good Molecules Squalane Oil","48.000000","Good Molecules"
"e81190","in stock","new","This&nbsp;multi-dimensional liquid glitter is&nbsp;perfect for using as a&nbsp;highlighter, eyeshadow, eyeliner, or lip color for an instant pop of glitter on the skin. This&nbsp;glitter gel can be worn alone or on top of existing products to transform any matte or glossy texture to a sparkling metallic finish.&nbsp;
How to Use -&nbsp;
Apply a small amount to face and blend in with our&nbsp;Liquid Highlighter Brush or finger prior to drying. Layer for desired intensity.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/8/1/81190_twinkle_pinkweba.jpg","https://stage-glamazle.hyperx.cloud/elf-pop-of-glitter-gel-twinkle-pink.html?___store=default","ELF Pop Of Glitter Gel - Twinkle Pink","33.000000","Elf"
"85843","in stock","new","A full-coverage, 16-hour wear concealer featuring a large doe foot applicator to conceal, correct, contour and highlight for flawless skin. The highly pigmented formula is lightweight, dries matte and won't settle into fine lines or creases. Ideal for all skin types.
Why we love:
16 Hour (!)&nbsp;Coverage:&nbsp;We got you. With hustling to work, running to the gym, and everything in-between, your concealer needs to play as hard as you do.
Doe Foot Applicator:&nbsp;The large doe foot applicator applies&nbsp;the creamy formula&nbsp;evenly and precisely for maximum coverage. In addition, the&nbsp;versatility of the wand allows you to sculpt, contour and highlight.&nbsp;
Formula:&nbsp;The intense pigmentation is full coverage, but won&rsquo;t settle into fine lines, courtesy of its oil-balancing formula that leaves behind a matte finish.
How to Use -&nbsp;

Use the doefoot applicator&nbsp;to apply concealer to desired areas.
Pat out gently with your finger or a sponge for a smooth blend.
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/8/5/85846_16hrcamoconcealer_lightbeige_componentopen_105_v2.jpg","https://stage-glamazle.hyperx.cloud/elf-16hr-camo-concealer-fair-beige.html?___store=default","ELF 16hr Camo Concealer - Fair Beige","32.000000","Elf"
"CP-LP-aardvark","in stock","new","High impact, concentrated loose pigments that deliver extra dimensional colour and shine. These ultra-fine pigments are best used wet for a supercharged, intense metallic or duochrome finish. Extremely versatile to use, wear it on your eyes, cheeks, lips, or nails to customize your own look.
Loose Pigments are sold by weight, not volume. Containers may appear less full from the product settling.
Finish&nbsp;Metallic
Shade&nbsp;Yellows, Golds
Net Weight&nbsp;2.20g (0.078oz)
&nbsp;
&nbsp;
APPLICATION TIPS

For best results we recommend this formula to be applied with a dampened flat shader brush to prevent fall out and to create insane colour payout and super metallic finish.
Loose Pigments should never be applied to a dry, bare eye. For the best staying power and pigmentation, layer over an eyeshadow primer or Super Shock Shadow.
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/a/a/aardvark_a_800x1200.jpg","https://stage-glamazle.hyperx.cloud/colourpop-loose-pigment-aardvark.html?___store=default","Colourpop Loose Pigment - Aardvark","39.000000","Colourpop"
"CP-LP-doowop","in stock","new","High impact, concentrated loose pigments that deliver extra dimensional colour and shine. These ultra-fine pigments are best used wet for a supercharged, intense metallic or duochrome finish. Extremely versatile to use, wear it on your eyes, cheeks, lips, or nails to customize your own look.
Loose Pigments are sold by weight, not volume. Containers may appear less full from the product settling.
Finish&nbsp;Metallic
Shade&nbsp;Yellows, Golds
Net Weight&nbsp;2.20g (0.078oz)
&nbsp;
&nbsp;
APPLICATION TIPS

For best results we recommend this formula to be applied with a dampened flat shader brush to prevent fall out and to create insane colour payout and super metallic finish.
Loose Pigments should never be applied to a dry, bare eye. For the best staying power and pigmentation, layer over an eyeshadow primer or Super Shock Shadow.
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/d/o/doo_wop_a_800x1200.jpg","https://stage-glamazle.hyperx.cloud/colourpop-loose-pigment-doo-wop.html?___store=default","Colourpop Loose Pigment - Doo Wop","39.000000","Colourpop"
"CRX-47030","in stock","new","Oil and excess sebum control just got easier.
The award-winning COSRX One Step&nbsp;Original Clear Pads are pre-soaked in betaine salicylate and willow bark water to chemically exfoliate without drying out your skin. Active ingredients penetrate deeply into pores to dissolve oil and dead skin cells, which help in controlling breakouts.
Not only are they good for the face but also recommended for blemishes on the chest and back.
Includes 70 patches
How to Use -&nbsp;
Swipe a pre-moisturized pad gently over face avoiding eye area after cleansing. You do not need to rinse off. Just continue with your normal skin care routine. Replace the lid tightly to make sure the pads stay wet and clean. Use up to 2-3 times per week.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/1/4/14.jpg","https://stage-glamazle.hyperx.cloud/cosrx-low-one-step-pimple-clear-pad-70-pads.html?___store=default","Cosrx One Step Original Clear Pad 70 pads","92.000000","Cosrx"
"10060","in stock","new","The&nbsp;Rose Gold Skin Mist&nbsp;is a 4-in-1 wonder for the skin. Infused with real&nbsp;24k Gold flakes&nbsp;and&nbsp;Rosehip Seed Oil, this&nbsp;alcohol-free&nbsp;formula instantly adds a burst of hydration to the skin.&nbsp;Suitable for all skin types.
This hydrating mist contains&nbsp;Rosehip Seed Oil&nbsp;that nourishes the skin and reduces the signs of aging. It's infused with&nbsp;real&nbsp;24k Gold&nbsp;flakes that absorb right into the skin leaving a naturally radiant glow. Use it as a skin hydrating mist, a primer that grips makeup in place, spritz over finished makeup to get rid of excess powder, and take it with you on the go to refresh your skin or makeup.
How to Use



Shake gently before use.
Hold bottle 8-10 inches away from face and spritz onto bare skin, or over makeup.
Use on bare skin in place of moisturizer, or after moisturizer, for an instant burst of hydration; or to prep skin for a smooth, supple base before makeup.
Spritz over finished makeup to get rid of any excess powder, for a glowing finish.
Apply on the go to refresh and re-energize skin throughout the day without disturbing makeup.


","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/f/a/farsali.jpg","https://stage-glamazle.hyperx.cloud/farsali-rose-gold-24k-skin-mist.html?___store=default","Farsali Rose Gold 24K Skin Mist","215.000000","Farsali"
"MM-2203826","in stock","new","What it is:&nbsp;A waterproof, intense-black mascara with thickening, heart-shaped fibers and conditioning, hemp-derived cannabis seed oil.Highlighted Ingredients:&nbsp;- Hemp-Derived Cannabis Sativa Seed Oil: Conditions for healthier-looking lashes and smooth application, and fuses fibers to lashes for thickness without fallout.- Heart-Shaped Fibers: Lock onto lashes in each direction, adding width and length for long-lasting volume.- Pure Pigment: Intense black pigment.
What Else You Need to Know:&nbsp;This volumizing, conditioning, waterproof formula locks onto lashes for a smudge-free, transfer-proof finish. Heart-shaped fibers provide weightless volume, length, and curl. Film formers guarantee the formula won&rsquo;t budge, even when met with watery eyes.
&nbsp;
Suggested Usage:-Wiggle the Puff Puff Brush from lash roots to tips, using the brush head to reach and define inner and bottom lashes.&nbsp;-Layer for intense volume that doesn&rsquo;t budge.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/k/u/kush-1_1.jpg","https://stage-glamazle.hyperx.cloud/milk-makeup-kush-waterproof-mascara.html?___store=default","MILK MAKEUP KUSH Waterproof Mascara","139.000000","Milk Makeup "
"MM-2203891","out of stock","new","What it is:&nbsp;A solid clay mask stick that moisturizes, calms, and cleanses for a revitalized complexion.Skin Type:&nbsp;Normal, Dry, Combination, and Oily&nbsp;Skincare Concerns:&nbsp;Dryness, Dullness and Uneven Texture, and OilinessFormulation:&nbsp;StickHighlighted Ingredients:- Cannabis Sativa Seed Oil: Hydrates, helps retain moisture, soothes, and calms.- Aloe: Hydrates, calms, soothes, and provides antioxidant protection.- Kaolin Clay: Cleanses, exfoliates to help balance oil, and helps clean pores.
What Else You Need to Know:&nbsp;Hemp-derived cannabis seed oil richly hydrates and helps lock in moisture. Aloe provides additional hydration plus calming and soothing benefits. Kaolin clay helps draw out impurities for a thorough cleanse. This concentrated formula provides comfortable wear without tightening or hardening.
&nbsp;
Suggested Usage:-Apply the mask evenly to damp or dry skin, avoiding direct contact with eyes.-Let the mask dry for five to 10 minutes, then rinse with warm water.-Use two to three times a week.-Need to be somewhere in a flash? Milk Makeup&rsquo;s mask sticks are concentrated, allowing you to apply less product than with traditional clay masks. This means you get all the benefits in as little as five to 10 minutes.-Tip: Spot treat areas that need hydration and soothing.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/m/i/milk-2.jpg","https://stage-glamazle.hyperx.cloud/milk-makeup-hydrating-face-mask.html?___store=default","MILK MAKEUP Hydrating Face Mask","148.000000","Milk Makeup "
"TF-2216745","in stock","new","What it is:&nbsp;A cutting-edge liquid eyeliner that&rsquo;s the easiest you&rsquo;ll ever use, created to produce a sharp, fluid, smudge-proof line every time.Ingredient Callouts:&nbsp;Free of parabens and phthalates. This product is also vegan, cruelty-free, and gluten-free.What Else You Need to Know:&nbsp;In one stroke, achieve an intense black line that lasts for up to 24 hours. The combination of Too Faced&rsquo;s Easy Glide waterproof formula and innovative dual-fiber brush creates an eyeliner so amazing, it&rsquo;s Better Than Sex.Shake before each use.
Suggested Usage:-Shake up before applying.&nbsp;-Lay brush down against lash line and allow the flexible bristles to hug lash line for the perfect tight line.&nbsp;-Use the precision tip to flick up and out.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/b/e/betterthansex-1.jpg","https://stage-glamazle.hyperx.cloud/too-faced-better-than-sex-waterproof-eyeliner.html?___store=default","TOO FACED Better Than Sex Waterproof Eyeliner","115.000000","Too Faced"
"TF-2216752","in stock","new","What it is:&nbsp;A contouring kit for sculpting, contouring, and highlighting.Ingredient Callouts:&nbsp;Free of parabens and phthalates. This product is also cruelty-free and gluten-free.What Else You Need to Know:&nbsp;This palette features three contouring shades and three soft-matte highlighting shades to flatter all skin tones. The multiuse shades can be used on the face and eyes alike. The sheer, buildable formula makes it easy to build a contour that looks natural and defined.This Palette Contains:- 3 x Highlight Shades in Light Highlight, Medium Highlight, Deep Highlight- 3 x Contour Shades in Light Contour, Medium Contour, Deep Contour
Suggested Usage:-Highlight where the light naturally falls the brightest on the skin.-Contour where shadows would naturally appear.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/s/2/s2216752-av-06-zoom.jpg","https://stage-glamazle.hyperx.cloud/too-faced-cocoa-contour-palette.html?___store=default","TOO FACED Cocoa Contour Palette","245.000000","Too Faced"
"GR-2207231","in stock","new","What it is:&nbsp;An ultra-fine, hydrating mist formulated with a juicy blend of 84-percent watermelon, hyaluronic acid, and hibiscus to refresh skin and enhance makeup.Skin Type:&nbsp;Normal, Dry, Combination, and Oily&nbsp;Skincare Concerns:&nbsp;Dryness, Redness, and Dullness and Uneven TextureFormulation:&nbsp;Lightweight LiquidHighlighted Ingredients:- Watermelon: Soothes irritated skin, hydrates, and delivers essential vitamins and amino acids.- Hyaluronic acid: Hydrates skin by holding up to 1,000 times its weight in moisture.- Hibiscus Flower AHA: Gently smooths the look of texture, softens, and hydrates skin for optimal makeup application.Ingredient Callouts:&nbsp;This product is vegan, cruelty-free, and gluten-free.
What Else You Need to Know:&nbsp;This ultra-fine, hydrating, fog-like mist is designed for ultimate skin radiance and makeup enhancement. It&rsquo;s uniquely formulated with hibiscus flower which naturally contains AHAs to smooth the look of skin, apple cider vinegar (ACV) which naturally helps balance oil production, and rice germ oil which helps protect against free radicals.
&nbsp;
Suggested Usage:-For oily/combination skin, spray it once every few hours to refresh skin. ⁣-For drier skin types, hold it closer to your skin and apply two spritzes every two hours to maintain hydration.⁣","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/m/i/mist-2.jpg","https://stage-glamazle.hyperx.cloud/glow-recipe-watermelon-glow-ultra-fine-mist.html?___store=default","GLOW RECIPE Watermelon Glow Ultra-Fine Mist","115.000000","Glow Recipe"
"GR-2215184","out of stock","new","What it is:&nbsp;A potent, lightweight Vitamin C and AHA serum concentrated with smoothing pineapple juice and hyaluronic acid to brighten and even tone.Skin Type:&nbsp;Normal, Dry, Combination, and Oily&nbsp;Skincare Concerns:&nbsp;Dullness and uneven texture, Dryness, RednessFormulation:&nbsp;LiquidHighlighted Ingredients:- Pineapple Juice: Helps to create the look of bright, smooth, and hydrated skin.- Vitamin C: Brightens and provides antioxidants.- Chamomile: Calms and soothes skin, creating a gentle formula for sensitive skin.Ingredient Callouts:&nbsp;This product is vegan, cruelty-free, and gluten-free.&nbsp;What Else You Need to Know:&nbsp;Brighten up with pure pineapple juice, a potent, natural source of vitamin C, AHA, and bromelain enzymes. Blended with soothing chamomile, the serum retexturizes skin and evens tone. Glass Skin is the ideal skin look inspired by K-Beauty&mdash;so smooth and reflective that it looks like glass.
Suggested Usage:-Apply one to two drops onto clean skin and gently pat into skin for optimal absorption.&nbsp;-Apply daily, morning and night, and follow with moisturizer.-During the day, follow with sunscreen.&nbsp;-For sensitive skin types, use three to four times a week and gradually increase usage.-For maximum potency, store in a cool, dry place, out of direct sunlight. Tightly close cap after usage. Best used when fresh.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/p/i/pineapple.jpg","https://stage-glamazle.hyperx.cloud/glow-recipe-pineapple-c-brightening-serum.html?___store=default","GLOW RECIPE Pineapple-C Brightening Serum","230.000000","Glow Recipe"
"LGBL422","out of stock","new","Are you a blush and highlighting fanatic? 

4 unique palettes focused on gorgeous blushes or filled with glowing highlighters. 

Grab a brush and show those cheeks some love.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/g/b/gbl422_prod_altlmg_1_1024x1024.jpg","https://stage-glamazle.hyperx.cloud/la-girl-fanatic-blush-palette-blushed-babe.html?___store=default","LA GIRL Fanatic Blush Palette - Blushed Babe","39.000000","L.A.Girl"
"LGBL421","in stock","new","Are you a blush and highlighting fanatic? 

4 unique palettes focused on gorgeous blushes or filled with glowing highlighters. 

Grab a brush and show those cheeks some love.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/g/b/gbl421_prod_altlmg_1_1024x1024.jpg","https://stage-glamazle.hyperx.cloud/la-girl-fanatic-blush-palette-island-hottie.html?___store=default","LA GIRL Fanatic Blush Palette - Island Hottie","39.000000","L.A.Girl"
"LGES415","out of stock","new","Are you an eyeshadow fanatic? We are! Meet our new Fanatic Eyeshadow collection. 4 unique palettes with 12 richly-pigmented shades in an array of matte and satin finishes. Create a fabulous eye look to inspire beauty. We’re your biggest fan.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/g/e/ges415_prod_altlmg_1_1024x1024.jpg","https://stage-glamazle.hyperx.cloud/la-girl-fanatic-eyeshadow-palette-get-feverish.html?___store=default","LA GIRL Fanatic Eyeshadow Palette - Get Feverish","43.000000","L.A.Girl"
"LGES416","in stock","new","Are you an eyeshadow fanatic? We are! Meet our new Fanatic Eyeshadow collection. 4 unique palettes with 12 richly-pigmented shades in an array of matte and satin finishes. Create a fabulous eye look to inspire beauty. We’re your biggest fan.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/g/e/ges416_prod_altlmg_1_1024x1024.jpg","https://stage-glamazle.hyperx.cloud/la-girl-fanatic-eyeshadow-palette-surreal-dream.html?___store=default","LA GIRL Fanatic Eyeshadow Palette - Surreal Dream","43.000000","L.A.Girl"
"LGES418","out of stock","new","Are you an eyeshadow fanatic? We are! Meet our new Fanatic Eyeshadow collection. 4 unique palettes with 12 richly-pigmented shades in an array of matte and satin finishes. Create a fabulous eye look to inspire beauty. We’re your biggest fan.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/g/e/ges418_prod_altlmg_1_1024x1024.jpg","https://stage-glamazle.hyperx.cloud/la-girl-fanatic-eyeshadow-palette-the-nudist.html?___store=default","LA GIRL Fanatic Eyeshadow Palette - The Nudist","43.000000","L.A.Girl"
"LGES417","out of stock","new","Are you an eyeshadow fanatic? We are! Meet our new Fanatic Eyeshadow collection. 4 unique palettes with 12 richly-pigmented shades in an array of matte and satin finishes. Create a fabulous eye look to inspire beauty. We’re your biggest fan.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/g/e/ges417_prod_altlmg_1_1024x1024.jpg","https://stage-glamazle.hyperx.cloud/la-girl-fanatic-eyeshadow-palette-wanderlust.html?___store=default","LA GIRL Fanatic Eyeshadow Palette - Wanderlust","43.000000","L.A.Girl"
"WW111A","out of stock","new","Reach for the stars or become a star yourself in the MegaLiner LiquidⓇ Eyeliner. Glide on this season&rsquo;s most sought-after trend- the high-intensity outline for maximum impact and water-resistant definition. You will love the richly-pigmented color payoff accentuated by the infusion of metallic pearl pigments as the finishing touch to your eye makeup look. The flexible brush assists to achieve the perfect wing! Flaunt your creativity. Design your own sultry signature style or accentuate those glam lashes of yours with our long-wearing and non-drying MegaLiner LiquidⓇ Eyeliner.
&nbsp;

Formulated with high-definition pigment and a unique blend of polymers that creates rich, fluid lines and stays put
Metallic pearl pigments provide intense multi-dimensional shine
Easy-to-control flexible brush for added precision

How to Use -&nbsp;
When it comes to applying liquid eyeliner- precision is everything! Gently tighten the skin around the eye and begin applying liner from corner to end of the eye. Wing it out! Draw a thin line to enhance your lashes or layer into a heavy wing on upper and lower lashes for Insta-worthy glamour.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/1/1/111a_1.jpg","https://stage-glamazle.hyperx.cloud/wet-n-wild-megaliner-metallic-liquid-eyeliner-cosmic-black.html?___store=default","WET N WILD MegaLiner Metallic Liquid Eyeliner - Cosmic Black","23.000000","Wet N Wild"
"MC-101001","in stock","new","GANJA (Gold)&nbsp;-&nbsp;You roll one for you and your BFF in gold rolling papers. A smoking buddy is as good as gold.
BOGART&nbsp;(copper) -&nbsp;You hate when people hog the joint. But when it&rsquo;s your turn you hold on a little longer than just puff puff pass. ;)
HAZE (red) -&nbsp;Thick smoke twists and twirls to the ceiling. Your mind is in a haze just like this room.
INDICA (silver) -&nbsp;Don&rsquo;t you love when the buds are crystalized and look like they are sprinkled with glitter? Yum.
*Stack includes mirror.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/h/a/haze_stack_2_1024x1024.jpg","https://stage-glamazle.hyperx.cloud/melt-cosmetics-haze-stack.html?___store=default","Melt Cosmetics Haze Stack","235.000000","Melt Cosmetics"
"MM-2169274","in stock","new","What it is:&nbsp;A set of cooling, de-puffing, gel patches packed with energizing caffeine and soothing seawater.&nbsp;Skin Type:&nbsp;Normal, Dry, Combination, and OilySkincare Concerns:&nbsp;Puffiness, Fine Lines and Wrinkles, and RednessHighlighted Ingredients:- Caffeine: Depuffs and energizes the under-eye area.- Seawater and Lavender: Soothes and Calms.- Aloe Barbadensis Leaf Extract: Soothes and calms redness.
What Else You Need to Know:&nbsp;Chill out and relax your tired under eyes with Cooling Water Eye Patches. They&rsquo;re formulated with aloe and lavender to calm and hydrate the under-eye area. The silicone-free, fabric patches won&rsquo;t slip or slide down your face, so you can bring them out anywhere.
&nbsp;
Suggested Usage:-Place the patches under the eyes, gel side down.-Leave them on for 10 to 15 minutes.&nbsp;-Apply two to three times a week.&nbsp;-Discard after use, and avoid direct contact with the eyes.-Tip:&nbsp;Store them in the fridge for an extra dose of chill.&nbsp;","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/c/o/cooling.jpg","https://stage-glamazle.hyperx.cloud/milk-makeup-cooling-water-eye-patches.html?___store=default","MILK MAKEUP Cooling Water Eye Patches","118.000000","Milk Makeup "
"MM-2169423","out of stock","new","What it is:&nbsp;A hydrating, makeup-gripping primer formulated with hemp-derived cannabis seed extract and blue agave extract for all-day hydration and hold.Highlighted Ingredients:&nbsp;- Hemp-Derived Cannabis Seed Extract: Hydrates and smooths the look of skin, while providing antioxidant benefits.- Blue Agave Extract: Forms an invisible layer to grip makeup, smooth the look of texture, and seal in moisture.- Prickly Pear Cactus Extract and Aloe Water: Hydrates, soothes, and calms skin.
What Else You Need to Know:&nbsp;This primer is formulated with aloe water, cherry blossom, hyaluronic acid, and B vitamins to support skin for a healthier-looking base, and provide a glassy, post-hot-yoga-class glow. The silicone-free, oil-free, green-tinted formula blends in clear to work across all skin tones and types. Simply allow the formula to sit for one minute to fully absorb and activate grip for the best results.
&nbsp;
Suggested Usage:-Pump one to two shot(s) of primer on the back of your hand.&nbsp;-Blend a thin layer onto clean skin before makeup application.&nbsp;-Allow the formula one minute to fully absorb to activate grip for best results.&nbsp;-Layer foundation and other makeup on top for smoother application that lasts all day, or it wear alone for fresh-faced, glassy-looking skin.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/h/y/hydro-1.jpg","https://stage-glamazle.hyperx.cloud/milk-makeup-hydro-grip-primer.html?___store=default","MILK MAKEUP Hydro Grip Primer","163.000000","Milk Makeup "
"PO-1962141","in stock","new","Which skin type is it good for?✔ Normal✔ Oily✔ Combination✔ Dry✔ SensitiveWhat it is:A breakthrough blemish-healing dot that's the first of its kind to combine healing hydrocolloid technology with active anti-acne ingredients to minimize breakouts overnight.&nbsp;Solutions for:- Acne- Pores- Redness
What else you need to know:Peace Out Acne uses hydrocolloid technology&mdash;a soothing, absorbent, waterproof bandage used for decades by doctors to speed skin healing. This innovative material gently extracts impurities, protects skin moisture, and creates a protective barrier against irritants. While hydrocolloid technology has been used for years to treat acne, these dots are the first to combine the healing power of hydrocolloid bandages with active anti-acne ingredients.The addition of blemish-fighting extracts creates the ideal environment for speedy relief from breakouts. These Acne Healing Dots effectively adhere to the skin (without causing irritation) and deliver a powerful dose of anti-acne ingredients while keeping the skin hydrated and comfortable for hours. They are latex-free, cruelty-free, and noncomedogenic.
&nbsp;
Suggested Usage:-After cleansing, apply a sticker, tacky-side down, on your blemish.&nbsp;-For best results, wear for six hours.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/2/0/20-1.jpg","https://stage-glamazle.hyperx.cloud/peace-out-acne-healing-dots-20-dots.html?___store=default","Peace Out Acne Healing Dots - 20 Dots","85.000000","Peace Out"
"PO-2114635","in stock","new","Which skin type is it good for?✔ Normal✔ Oily✔ Combination✔ Dry✔ SensitiveWhat it is:A breakthrough blemish-healing dot that's the first of its kind to combine healing hydrocolloid technology with active anti-acne ingredients to minimize breakouts overnight.&nbsp;Solutions for:- Acne- Pores- Redness
What else you need to know:Peace Out Acne uses hydrocolloid technology&mdash;a soothing, absorbent, waterproof bandage used for decades by doctors to speed skin healing. This innovative material gently extracts impurities, protects skin moisture, and creates a protective barrier against irritants. While hydrocolloid technology has been used for years to treat acne, these dots are the first to combine the healing power of hydrocolloid bandages with active anti-acne ingredients.The addition of blemish-fighting extracts creates the ideal environment for speedy relief from breakouts. These Acne Healing Dots effectively adhere to the skin (without causing irritation) and deliver a powerful dose of anti-acne ingredients while keeping the skin hydrated and comfortable for hours. They are latex-free, cruelty-free, and noncomedogenic.
&nbsp;
Suggested Usage:-After cleansing, apply a sticker, tacky-side down, on your blemish.&nbsp;-For best results, wear for six hours.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/4/0/40-1.jpg","https://stage-glamazle.hyperx.cloud/peace-out-acne-healing-dots-40-dots.html?___store=default","Peace Out Acne Healing Dots - 40 Dots","149.000000","Peace Out"
